gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk
4543,744696,CLE,BAL,NOPL,3,20,2,1,53,7,14,2,3,4,10,7,1,0,0,0,0,0,0,1,0,0,0,0
4543,744697,BAL,CLE,PUNT,0,10,2,1,53,14,7,3,2,4,14,3,1,0,0,0,0,0,0,1,0,0,0,0
4543,744698,BAL,CLE,PASS,1,22,2,1,43,14,7,3,2,1,10,32,2,1,0,0,0,1,0,0,0,0,0,0
4543,744699,BAL,CLE,PASS,2,5,2,1,21,14,7,3,2,1,10,43,3,1,1,0,0,1,0,0,0,0,0,0
4543,744700,BAL,CLE,PASS,3,5,2,1,16,14,7,2,2,1,10,56,3,0,1,0,0,0,0,0,0,0,0,0
4543,744701,BAL,CLE,PASS,4,4,2,1,11,14,7,2,2,2,10,56,3,0,1,0,0,1,0,0,0,0,0,0
4543,744702,BAL,CLE,PASS,5,6,2,1,7,14,7,1,2,3,6,60,4,0,1,0,0,0,0,0,0,0,0,0
4543,744703,BAL,CLE,FGXP,6,4,2,1,1,14,7,1,2,4,6,60,4,0,0,0,0,0,0,0,0,0,0,0
4543,744704,CLE,BAL,PASS,1,6,2,0,57,7,14,2,1,1,10,48,3,0,1,0,0,1,0,0,0,0,0,0
4543,744705,CLE,BAL,PASS,2,22,2,0,51,7,14,2,1,2,2,56,3,1,1,0,0,1,0,0,0,0,0,0
4543,744706,CLE,BAL,NOPL,2,20,2,0,29,7,14,2,1,1,10,60,4,0,0,0,0,0,0,1,0,0,0,0
4543,744707,CLE,BAL,PASS,3,20,2,0,29,7,14,1,1,1,15,55,3,0,1,0,0,0,0,0,1,0,0,0
4543,744708,BAL,CLE,PASS,1,4,2,0,19,14,7,1,1,1,10,60,4,0,1,0,0,1,0,0,0,0,0,0
4543,744709,BAL,CLE,RUSH,2,10,2,0,15,14,7,1,1,2,9,61,4,1,1,0,0,1,0,0,0,0,0,0
4543,744710,BAL,CLE,PASS,3,4,2,0,5,14,7,0,1,1,2,98,5,1,1,0,7,0,0,0,0,0,0,0
4543,744711,BAL,CLE,FGXP,3,3,2,0,1,21,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,744712,CLE,BAL,ONSD,0,3,2,0,1,7,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,744713,BAL,CLE,KOFF,0,6,3,15,0,21,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,744714,BAL,CLE,RUSH,1,35,3,15,0,21,7,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4543,744715,BAL,CLE,PASS,2,43,3,14,29,21,7,3,3,2,8,27,2,1,0,0,0,1,0,0,0,0,0,0
4543,744716,BAL,CLE,RUSH,3,40,3,13,46,21,7,3,3,1,10,40,2,0,1,0,0,1,0,0,0,0,0,0
4543,744717,BAL,CLE,RUSH,4,35,3,13,6,21,7,3,3,2,10,40,2,0,0,0,0,1,0,0,0,0,0,0
4543,744718,BAL,CLE,PASS,5,3,3,12,31,21,7,3,3,3,6,44,3,0,1,0,0,0,0,0,0,0,0,0
4543,744719,BAL,CLE,NOPL,0,8,3,12,28,21,7,3,3,4,6,44,3,0,0,0,0,0,0,1,0,0,0,0
4543,744720,CLE,BAL,PUNT,0,11,3,12,20,7,21,3,3,4,1,49,3,0,0,0,0,0,0,0,0,0,0,0
4543,744721,CLE,BAL,RUSH,1,38,3,12,9,7,21,3,3,1,10,18,1,0,1,0,0,1,0,0,0,0,0,0
4543,744722,CLE,BAL,PASS,2,3,3,11,31,7,21,3,3,2,6,22,2,0,1,0,0,0,0,0,0,0,0,0
4543,744723,CLE,BAL,NOPL,2,20,3,11,28,7,21,2,3,3,6,22,2,0,0,0,0,0,0,1,0,0,0,0
4543,744724,CLE,BAL,PASS,3,30,3,11,28,7,21,2,3,3,1,27,2,1,1,0,0,1,0,0,0,0,0,0
4543,744725,CLE,BAL,RUSH,4,34,3,10,49,7,21,2,3,1,10,61,4,1,0,1,0,1,0,0,0,0,0,0
4543,744726,CLE,BAL,RUSH,5,40,3,10,15,7,21,2,3,1,10,78,4,0,0,0,0,1,0,0,0,0,0,0
4543,744727,CLE,BAL,PASS,6,6,3,9,35,7,21,2,3,2,8,80,5,0,0,0,0,0,0,0,0,0,0,0
4543,744728,CLE,BAL,PASS,7,5,3,9,29,7,21,2,3,3,8,80,5,0,1,0,0,0,0,0,0,0,0,0
4543,744729,CLE,BAL,FGXP,8,3,3,9,24,7,21,2,3,4,8,80,5,0,0,0,3,0,0,0,0,0,0,0
4543,744730,BAL,CLE,KOFF,0,6,3,9,21,21,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,744731,BAL,CLE,PASS,1,10,3,9,21,21,10,3,2,1,10,25,2,0,0,0,0,0,0,0,0,0,0,0
4543,744732,BAL,CLE,PASS,2,40,3,9,12,21,10,3,2,2,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4543,744733,BAL,CLE,PASS,3,4,3,8,32,21,10,3,2,3,12,23,2,0,1,0,0,0,0,0,0,0,0,0
4543,744734,CLE,BAL,PUNT,0,9,3,8,28,10,21,2,3,4,12,23,2,0,0,0,0,0,0,0,0,0,0,0
4543,744735,CLE,BAL,RUSH,1,35,3,8,19,10,21,2,3,1,10,14,1,0,0,0,0,1,0,0,0,0,0,0
4543,744736,CLE,BAL,PASS,2,50,3,7,44,10,21,2,3,2,8,16,1,0,1,0,0,0,1,0,0,0,0,0
4543,744737,CLE,BAL,NOPL,2,21,3,6,54,10,21,2,3,3,9,15,1,0,0,0,0,0,0,1,0,0,0,0
4543,744738,CLE,BAL,PASS,3,6,3,6,33,10,21,2,3,3,14,10,1,0,1,0,0,0,0,0,0,0,0,0
4543,744739,BAL,CLE,PUNT,0,12,3,6,27,21,10,3,2,4,14,10,1,0,0,0,0,0,0,0,0,0,0,0
4543,744740,BAL,CLE,RUSH,1,37,3,6,15,21,10,3,2,1,10,37,2,0,0,0,0,1,0,0,0,0,0,0
4543,744741,BAL,CLE,PASS,2,42,3,5,38,21,10,3,2,2,12,35,2,0,1,0,0,1,0,0,0,0,0,0
4543,744742,BAL,CLE,PASS,3,40,3,4,56,21,10,3,2,3,5,42,3,1,1,0,0,1,0,0,0,0,0,0
4543,744743,BAL,CLE,RUSH,4,42,3,4,16,21,10,3,2,1,10,50,3,1,0,0,0,1,0,0,0,0,0,0
4543,744744,BAL,CLE,RUSH,5,42,3,3,34,21,10,3,2,1,10,66,4,0,1,0,0,1,0,0,0,0,0,0
4543,744745,BAL,CLE,RUSH,6,39,3,2,52,21,10,3,2,2,6,70,4,0,1,0,0,1,0,0,0,0,0,0
4543,744746,BAL,CLE,RUSH,7,46,3,2,13,21,10,3,2,3,5,71,4,1,1,0,0,1,0,0,0,0,0,0
4543,744747,BAL,CLE,RUSH,8,44,3,1,27,21,10,3,2,1,10,85,5,0,1,0,0,1,0,0,0,0,0,0
4543,744748,BAL,CLE,PASS,9,7,3,0,43,21,10,3,2,2,9,86,5,0,0,0,0,0,0,0,0,0,0,0
4543,744749,BAL,CLE,PASS,10,30,3,0,36,21,10,3,2,3,9,86,5,0,1,0,0,1,0,0,0,0,0,0
4543,744750,BAL,CLE,FGXP,11,4,4,15,0,21,10,3,2,4,5,90,5,0,0,0,3,0,0,0,0,0,0,0
4543,744751,CLE,BAL,KOFF,0,6,4,14,56,10,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,744752,CLE,BAL,RUSH,1,35,4,14,56,10,24,2,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4543,744753,CLE,BAL,PASS,2,31,4,14,24,10,24,2,3,2,7,28,2,1,1,1,0,1,0,0,0,0,0,0
4543,744754,CLE,BAL,PASS,3,24,4,13,53,10,24,2,3,1,10,37,2,1,1,0,0,1,0,0,0,0,0,0
4543,744755,CLE,BAL,PASS,4,5,4,13,29,10,24,2,3,1,10,65,4,0,1,1,0,0,0,0,0,0,0,0
4543,744756,CLE,BAL,NOPL,4,4,4,13,24,10,24,2,3,2,10,65,4,0,0,0,0,0,0,1,0,0,0,0
4543,744757,CLE,BAL,PASS,5,5,4,13,20,10,24,2,3,1,10,70,4,0,1,0,0,0,0,0,0,0,0,0
4543,744758,CLE,BAL,PASS,6,35,4,13,15,10,24,2,3,2,10,70,4,1,1,0,0,1,0,0,0,0,0,0
4543,744759,CLE,BAL,RUSH,7,12,4,12,40,10,24,2,3,1,10,81,5,1,1,1,0,1,0,0,0,0,0,0
4543,744760,CLE,BAL,RUSH,8,41,4,12,28,10,24,2,2,1,3,97,5,0,1,0,0,1,0,0,0,0,0,0
4543,744761,CLE,BAL,PASS,9,6,4,11,47,10,24,2,2,2,7,93,5,0,1,0,0,0,0,0,1,0,0,0
4543,744762,BAL,CLE,RUSH,1,40,4,11,41,24,10,2,2,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0
4543,744763,BAL,CLE,RUSH,2,43,4,11,1,24,10,2,2,2,3,27,2,1,0,0,0,1,0,0,0,0,0,0
4543,744764,BAL,CLE,PASS,3,37,4,10,18,24,10,2,2,1,10,31,2,0,0,0,0,1,0,0,0,0,0,0
4543,744765,BAL,CLE,RUSH,4,44,4,9,41,24,10,2,2,2,1,40,2,1,0,0,0,1,0,0,0,0,0,0
4543,744766,BAL,CLE,RUSH,5,39,4,8,57,24,10,2,2,1,10,42,3,0,0,0,0,1,0,0,0,0,0,0
4543,744767,BAL,CLE,PASS,6,46,4,8,18,24,10,2,2,2,12,40,2,0,0,0,0,1,0,0,0,0,0,0
4543,744768,BAL,CLE,PASS,7,43,4,7,32,24,10,2,2,3,6,46,3,1,1,0,0,1,0,0,0,0,0,0
4543,744769,BAL,CLE,RUSH,8,14,4,6,49,24,10,2,2,1,10,53,3,1,0,0,0,1,0,0,0,1,0,0
4543,744770,CLE,BAL,NOPL,0,20,4,6,35,10,24,2,2,1,10,51,3,0,0,0,0,0,0,1,0,0,0,0
4543,744771,CLE,BAL,PASS,1,10,4,6,35,10,24,2,2,1,5,56,3,0,1,0,0,0,0,0,0,0,0,0
4543,744772,CLE,BAL,PASS,2,2,4,6,23,10,24,2,2,2,5,56,3,0,1,0,0,0,0,0,0,0,0,0
4543,744773,CLE,BAL,PASS,3,12,4,6,21,10,24,2,2,3,5,56,3,0,1,0,0,0,0,0,1,0,0,0
4543,744774,BAL,CLE,NOPL,0,20,4,6,9,24,10,2,2,1,10,35,2,0,0,0,0,0,0,1,0,0,0,0
4543,744775,BAL,CLE,RUSH,1,35,4,6,9,24,10,2,2,1,5,40,2,0,0,0,0,1,0,0,0,0,0,0
4543,744776,BAL,CLE,PASS,2,40,4,5,25,24,10,2,2,2,4,41,3,1,0,0,0,1,0,0,0,0,0,0
4543,744777,BAL,CLE,RUSH,3,40,4,4,45,24,10,2,2,1,10,53,3,0,0,0,0,1,0,0,0,0,0,0
4543,744778,BAL,CLE,RUSH,4,5,4,4,5,24,10,2,2,2,11,52,3,0,0,0,0,1,0,0,0,0,0,0
4543,744779,BAL,CLE,RUSH,5,5,4,4,0,24,10,1,1,3,13,50,3,0,1,0,0,0,0,1,0,0,0,0
4543,744780,BAL,CLE,RUSH,6,7,4,3,55,24,10,1,1,3,17,46,3,0,1,0,0,1,0,0,0,0,0,0
4543,744781,CLE,BAL,PUNT,0,8,4,3,48,10,24,0,1,4,11,52,3,0,0,0,0,0,0,0,0,0,0,0
4543,744782,CLE,BAL,PASS,1,30,4,3,40,10,24,0,1,1,10,20,1,0,1,0,0,1,0,0,0,0,0,0
4543,744783,CLE,BAL,RUSH,2,30,4,3,10,10,24,0,1,2,9,21,2,1,1,1,0,1,0,0,0,0,0,0
4543,744784,CLE,BAL,PASS,3,26,4,2,40,10,24,0,1,1,10,30,2,0,1,1,0,1,0,0,0,0,0,0
4543,744785,CLE,BAL,PASS,4,14,4,2,14,10,24,0,1,2,1,39,2,1,1,1,0,1,0,0,0,0,0,0
4543,744786,CLE,BAL,PASS,5,5,4,2,0,10,24,0,1,1,10,63,4,0,1,0,0,0,0,0,0,0,0,0
4543,744787,CLE,BAL,NOPL,5,6,4,1,55,10,24,0,1,2,10,63,4,0,0,0,0,0,0,1,0,0,0,0
4543,744788,CLE,BAL,PASS,6,7,4,1,49,10,24,0,1,2,20,53,3,0,1,0,0,1,0,0,0,0,0,0
4543,744789,CLE,BAL,RUSH,7,7,4,1,42,10,24,0,1,3,16,57,3,0,1,0,0,1,0,0,0,0,0,0
4543,744790,CLE,BAL,PASS,8,26,4,1,35,10,24,0,1,4,11,62,4,1,1,0,0,1,0,0,0,0,0,0
4543,744791,CLE,BAL,PASS,9,26,4,1,9,10,24,0,1,1,10,74,4,0,1,1,0,1,0,0,0,0,0,0
4543,744792,CLE,BAL,PASS,10,6,4,0,43,10,24,0,1,2,7,77,4,0,1,1,0,0,0,0,0,0,0,0
4543,744793,CLE,BAL,PASS,11,5,4,0,37,10,24,0,1,3,7,77,4,0,1,0,0,0,0,0,0,0,0,0
4543,744794,CLE,BAL,PASS,12,4,4,0,32,10,24,0,1,4,7,77,4,0,1,0,0,0,0,0,0,0,0,0
4543,744795,BAL,CLE,RUSH,1,25,4,0,28,24,10,1,0,1,10,23,2,0,0,0,0,0,0,0,0,0,0,0
4544,744796,PIT,MIN,KOFF,0,4,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744797,PIT,MIN,RUSH,1,46,1,14,56,0,0,3,3,1,10,26,2,0,0,0,0,1,0,0,0,0,0,0
4544,744798,PIT,MIN,RUSH,2,44,1,14,10,0,0,3,3,2,7,29,2,0,0,0,0,1,0,0,0,0,0,0
4544,744799,PIT,MIN,NOPL,2,31,1,13,26,0,0,3,3,3,3,33,2,0,0,0,0,0,0,1,0,0,0,0
4544,744800,PIT,MIN,PASS,3,4,1,12,55,0,0,3,3,3,8,28,2,0,1,0,0,0,0,0,0,0,0,0
4544,744801,MIN,PIT,PUNT,0,9,1,12,51,0,0,3,3,4,8,28,2,0,0,0,0,0,0,0,0,0,0,0
4544,744802,MIN,PIT,PASS,1,29,1,12,42,0,0,3,3,1,10,26,2,0,1,0,0,1,0,0,0,0,0,0
4544,744803,MIN,PIT,RUSH,2,44,1,12,13,0,0,3,3,2,9,27,2,0,1,0,0,1,0,0,0,0,0,0
4544,744804,MIN,PIT,PASS,3,43,1,11,29,0,0,3,3,3,2,34,2,1,1,0,0,1,0,0,0,0,0,0
4544,744805,MIN,PIT,NOPL,3,28,1,10,46,0,0,3,3,1,10,36,2,0,0,0,0,0,0,1,0,0,0,0
4544,744806,MIN,PIT,PASS,4,4,1,10,18,0,0,3,3,1,20,26,2,0,1,0,0,0,0,0,0,0,0,0
4544,744807,MIN,PIT,RUSH,5,36,1,10,14,0,0,3,3,2,20,26,2,0,1,0,0,1,0,0,0,0,0,0
4544,744808,MIN,PIT,RUSH,6,43,1,9,38,0,0,3,3,3,20,26,2,0,1,0,0,1,0,0,0,0,0,0
4544,744809,PIT,MIN,PUNT,0,10,1,8,55,0,0,3,3,4,11,35,2,0,0,0,0,0,0,0,0,0,0,0
4544,744810,PIT,MIN,RUSH,1,41,1,8,45,0,0,3,3,1,10,22,2,0,0,0,0,1,0,0,0,0,0,0
4544,744811,PIT,MIN,RUSH,2,46,1,8,4,0,0,3,3,2,10,22,2,0,0,0,0,1,0,0,0,0,0,0
4544,744812,PIT,MIN,PASS,3,5,1,7,18,0,0,3,3,3,9,23,2,0,1,0,0,1,0,0,0,0,0,0
4544,744813,PIT,MIN,NOPL,3,23,1,7,13,0,0,3,3,4,1,31,2,1,0,0,0,0,0,1,0,0,0,0
4544,744814,PIT,MIN,RUSH,4,37,1,6,50,0,0,3,3,1,10,36,2,0,0,0,0,1,0,0,0,0,0,0
4544,744815,PIT,MIN,NOPL,4,6,1,6,13,0,0,3,3,2,6,40,2,1,0,0,0,0,0,1,0,0,0,0
4544,744816,PIT,MIN,RUSH,5,33,1,6,7,0,0,3,3,1,10,62,4,0,1,0,0,1,0,0,0,0,0,0
4544,744817,PIT,MIN,RUSH,6,39,1,5,34,0,0,3,3,2,3,69,4,1,0,0,0,1,0,0,0,0,0,0
4544,744818,PIT,MIN,RUSH,7,39,1,4,55,0,0,3,3,1,10,72,4,0,0,0,0,1,0,0,0,0,0,0
4544,744819,PIT,MIN,RUSH,8,39,1,4,16,0,0,3,3,2,1,81,5,1,0,0,0,1,0,0,0,0,0,0
4544,744820,PIT,MIN,NOPL,8,27,1,3,37,0,0,3,3,1,10,83,5,0,0,0,0,0,0,1,0,0,0,0
4544,744821,PIT,MIN,PASS,9,8,1,3,10,0,0,3,3,1,20,73,4,1,1,0,7,0,0,0,0,0,0,0
4544,744822,PIT,MIN,NOPL,9,20,1,3,2,7,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4544,744823,PIT,MIN,FGXP,9,3,1,3,2,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744824,MIN,PIT,KOFF,0,6,1,3,2,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744825,MIN,PIT,RUSH,1,35,1,3,2,0,7,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4544,744826,MIN,PIT,RUSH,2,38,1,2,34,0,7,3,3,2,14,21,2,0,1,0,0,1,0,0,0,0,0,0
4544,744827,MIN,PIT,PASS,3,5,1,1,56,0,7,3,3,3,13,22,2,0,1,0,0,0,0,0,0,0,0,0
4544,744828,PIT,MIN,PUNT,0,8,1,1,51,7,0,3,3,4,13,22,2,0,0,0,0,0,0,0,0,0,0,0
4544,744829,PIT,MIN,RUSH,1,38,1,1,43,7,0,3,3,1,10,40,2,1,1,0,0,1,0,0,0,0,0,0
4544,744830,PIT,MIN,NOPL,1,25,1,1,5,7,0,3,3,1,10,51,3,0,0,0,0,0,0,1,0,0,0,0
4544,744831,PIT,MIN,PASS,2,30,1,0,40,7,0,3,3,1,15,46,3,0,1,0,0,0,1,0,0,0,0,0
4544,744832,PIT,MIN,NOPL,2,6,2,15,0,7,0,3,3,2,22,39,2,1,0,0,0,0,0,1,0,0,0,0
4544,744833,PIT,MIN,RUSH,3,40,2,14,54,7,0,3,3,1,10,88,5,0,1,0,0,1,0,0,0,0,0,0
4544,744834,PIT,MIN,RUSH,4,39,2,14,14,7,0,3,3,2,4,94,5,0,1,0,0,1,0,0,0,0,0,0
4544,744835,PIT,MIN,PASS,5,4,2,13,35,7,0,3,3,3,2,96,5,1,1,0,7,0,0,0,0,0,0,0
4544,744836,PIT,MIN,FGXP,5,3,2,13,31,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744837,MIN,PIT,KOFF,0,6,2,13,31,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744838,MIN,PIT,PASS,1,30,2,13,31,0,14,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4544,744839,MIN,PIT,RUSH,2,40,2,12,56,0,14,3,3,2,1,34,2,0,0,0,0,1,0,0,0,0,0,0
4544,744840,MIN,PIT,RUSH,3,41,2,12,16,0,14,3,3,3,1,34,2,1,0,0,0,1,0,0,0,0,0,0
4544,744841,MIN,PIT,RUSH,4,34,2,11,35,0,14,3,3,1,10,36,2,0,1,0,0,1,0,0,0,0,0,0
4544,744842,MIN,PIT,RUSH,5,32,2,11,1,0,14,3,3,2,9,37,2,0,0,0,0,1,0,0,0,0,0,0
4544,744843,MIN,PIT,PASS,6,39,2,10,29,0,14,3,3,3,5,41,3,1,1,0,0,1,0,0,0,0,0,0
4544,744844,MIN,PIT,PASS,7,41,2,9,50,0,14,3,3,1,10,52,3,1,0,0,0,1,0,0,0,0,0,0
4544,744845,MIN,PIT,PASS,8,6,2,9,9,0,14,3,3,1,10,76,4,0,0,0,0,0,0,0,0,0,0,0
4544,744846,MIN,PIT,PASS,9,5,2,9,3,0,14,3,3,2,10,76,4,0,0,0,0,0,0,0,0,0,0,0
4544,744847,MIN,PIT,PASS,10,10,2,8,58,0,14,3,3,3,10,76,4,0,1,0,0,0,0,0,0,0,0,0
4544,744848,MIN,PIT,FGXP,11,3,2,8,58,0,14,3,3,4,10,76,4,0,0,0,3,0,0,0,0,0,0,0
4544,744849,PIT,MIN,KOFF,0,6,2,8,50,14,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744850,PIT,MIN,RUSH,1,35,2,8,50,14,3,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4544,744851,PIT,MIN,PASS,2,7,2,8,12,14,3,3,3,2,8,27,2,0,0,0,0,0,0,0,0,0,0,0
4544,744852,PIT,MIN,PASS,3,5,2,8,5,14,3,3,3,3,8,27,2,0,1,0,0,0,0,0,0,0,0,0
4544,744853,MIN,PIT,PUNT,0,10,2,8,0,3,14,3,3,4,8,27,2,0,0,0,0,0,0,0,0,0,0,0
4544,744854,MIN,PIT,RUSH,1,37,2,7,50,3,14,3,3,1,10,44,3,0,0,0,0,1,0,0,0,0,0,0
4544,744855,MIN,PIT,PASS,2,6,2,7,13,3,14,3,3,2,9,45,3,0,1,0,0,0,0,0,0,0,0,0
4544,744856,MIN,PIT,PASS,3,6,2,7,7,3,14,3,3,3,9,45,3,0,1,0,0,0,0,0,0,0,0,0
4544,744857,PIT,MIN,PUNT,0,7,2,7,1,14,3,3,3,4,9,45,3,0,0,0,0,0,0,0,0,0,0,0
4544,744858,PIT,MIN,RUSH,1,38,2,6,54,14,3,3,3,1,10,11,1,0,0,0,0,1,0,0,0,0,0,0
4544,744859,PIT,MIN,RUSH,2,44,2,6,16,14,3,3,3,2,8,13,1,1,1,0,0,1,0,0,0,0,0,0
4544,744860,PIT,MIN,PASS,3,6,2,5,32,14,3,3,3,1,10,22,2,0,1,0,0,0,0,0,0,0,0,0
4544,744861,PIT,MIN,PASS,4,4,2,5,26,14,3,3,3,2,10,22,2,0,0,0,0,0,0,0,0,0,0,0
4544,744862,PIT,MIN,PASS,5,5,2,5,22,14,3,3,3,3,10,22,2,0,1,0,0,0,0,0,0,0,0,0
4544,744863,MIN,PIT,PUNT,0,7,2,5,17,3,14,3,3,4,10,22,2,0,0,0,0,0,0,0,0,0,0,0
4544,744864,MIN,PIT,PASS,1,37,2,5,10,3,14,3,3,1,10,42,3,0,1,0,0,1,0,0,0,0,0,0
4544,744865,MIN,PIT,RUSH,2,42,2,4,33,3,14,3,3,2,4,48,3,0,0,0,0,1,0,0,0,0,0,0
4544,744866,MIN,PIT,PASS,3,43,2,3,51,3,14,3,3,3,7,45,3,0,1,0,0,0,1,0,0,0,0,0
4544,744867,PIT,MIN,PUNT,0,8,2,3,8,14,3,3,3,4,18,34,2,0,0,0,0,0,0,0,0,0,0,0
4544,744868,PIT,MIN,PASS,1,36,2,3,0,14,3,3,3,1,10,12,1,0,1,0,0,1,0,0,0,0,0,0
4544,744869,PIT,MIN,PASS,2,24,2,2,24,14,3,3,3,2,7,15,1,0,1,0,0,1,0,0,0,0,0,0
4544,744870,PIT,MIN,PASS,3,4,2,2,0,14,3,3,3,3,3,19,1,1,1,0,0,1,0,0,0,0,0,0
4544,744871,PIT,MIN,PASS,4,25,2,1,56,14,3,3,3,1,10,27,2,1,1,1,0,1,0,0,0,0,0,0
4544,744872,PIT,MIN,PASS,5,24,2,1,31,14,3,3,3,1,10,39,2,0,1,1,0,1,0,0,0,0,0,0
4544,744873,PIT,MIN,PASS,6,7,2,1,7,14,3,3,3,2,7,42,3,1,1,1,0,1,0,0,0,0,0,0
4544,744874,PIT,MIN,PASS,7,5,2,1,0,14,3,3,3,1,10,54,3,0,1,0,0,0,0,0,0,0,0,0
4544,744875,PIT,MIN,PASS,8,6,2,0,55,14,3,3,3,2,10,54,3,0,1,0,0,0,0,0,0,0,0,0
4544,744876,PIT,MIN,PASS,9,6,2,0,49,14,3,3,3,3,10,54,3,0,1,0,0,0,0,0,0,0,0,0
4544,744877,MIN,PIT,PUNT,0,8,2,0,43,3,14,3,3,4,10,54,3,0,0,0,0,0,0,0,0,0,0,0
4544,744878,MIN,PIT,NOPL,0,2,2,0,35,3,14,3,3,1,10,9,1,0,0,0,0,0,0,1,0,0,0,0
4544,744879,MIN,PIT,RUSH,1,25,2,0,33,3,14,3,3,1,5,14,1,0,1,0,0,1,0,0,0,0,0,0
4544,744880,MIN,PIT,KOFF,0,6,3,15,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4544,744881,MIN,PIT,RUSH,1,35,3,15,0,3,14,3,3,1,10,30,2,0,1,0,0,1,0,0,0,0,0,0
4544,744882,MIN,PIT,PASS,2,4,3,14,37,3,14,3,3,2,4,36,2,0,1,0,0,0,0,0,0,0,0,0
4544,744883,MIN,PIT,PASS,3,3,3,14,33,3,14,3,3,3,4,36,2,0,1,0,0,0,0,0,0,0,0,0
4544,744884,MIN,PIT,PASS,4,5,3,14,30,3,14,3,3,4,4,36,2,0,0,0,0,0,0,0,0,0,0,0
4544,744885,PIT,MIN,RUSH,1,44,3,14,25,14,3,3,3,1,10,64,4,0,0,0,0,1,0,0,0,0,0,0
4544,744886,PIT,MIN,PASS,2,43,3,13,41,14,3,3,3,2,12,62,4,0,1,0,0,1,0,0,0,0,0,0
4544,744887,PIT,MIN,PASS,3,34,3,12,58,14,3,3,3,3,8,66,4,0,1,0,0,1,0,0,0,0,0,0
4544,744888,PIT,MIN,NOPL,3,20,3,12,24,14,3,3,3,4,7,67,4,0,0,0,0,0,0,1,0,0,0,0
4544,744889,PIT,MIN,FGXP,4,3,3,12,24,14,3,3,3,4,2,72,4,0,0,0,3,0,0,0,0,0,0,0
4544,744890,MIN,PIT,KOFF,0,5,3,12,19,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744891,MIN,PIT,NOPL,0,5,3,12,14,3,17,3,3,1,10,18,1,1,0,0,0,0,0,1,0,0,0,0
4544,744892,MIN,PIT,PASS,1,31,3,12,9,3,17,3,3,1,10,35,2,0,1,0,0,1,0,0,0,0,0,0
4544,744893,MIN,PIT,RUSH,2,41,3,11,38,3,17,3,3,2,6,39,2,1,1,0,0,1,0,0,0,0,0,0
4544,744894,MIN,PIT,RUSH,3,33,3,10,57,3,17,3,3,1,10,49,3,0,1,0,0,1,0,0,0,0,0,0
4544,744895,MIN,PIT,PASS,4,18,3,10,24,3,17,3,3,2,6,53,3,1,1,0,0,1,0,0,0,0,0,0
4544,744896,MIN,PIT,RUSH,5,6,3,10,6,3,17,3,3,1,10,74,4,1,1,1,0,1,0,0,0,0,0,0
4544,744897,MIN,PIT,RUSH,6,3,3,10,0,3,17,3,3,1,1,99,5,1,0,0,6,0,0,0,0,0,0,0
4544,744898,MIN,PIT,FGXP,6,3,3,9,57,9,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744899,PIT,MIN,KOFF,0,6,3,9,57,17,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,744900,PIT,MIN,RUSH,1,35,3,9,53,17,9,3,3,1,10,15,1,0,0,0,0,1,0,0,0,0,0,0
4544,744901,PIT,MIN,PASS,2,31,3,9,18,17,9,3,3,2,6,19,1,1,1,0,0,1,0,0,0,0,0,0
4544,744902,PIT,MIN,RUSH,3,37,3,8,47,17,9,3,3,1,10,27,2,0,1,1,0,1,0,0,0,0,0,0
4544,744903,PIT,MIN,PASS,4,38,3,8,10,17,9,3,3,2,9,28,2,0,1,1,0,1,0,0,0,0,0,0
